,City,P_avg_per_m_sec,Population,P_avg_per_m_new,Expl_t_avg_sec,month,dummy_space,dummy_time,year,t,Reg_russian,Reg,Federal_district,lat,lon,city_id,month_dt
3403,Зима,50813,30640,,,05,0,0,2022,41,Иркутская область,irkutskaya-oblast,Сибирский,53.91667,102.05,221,2022-05-01
3404,Зима,53333,30640,,16 д 3 ч,06,0,0,2022,42,Иркутская область,irkutskaya-oblast,Сибирский,53.91667,102.05,221,2022-06-01
3405,Зима,48701,30640,,58 д 15 ч,07,0,0,2022,43,Иркутская область,irkutskaya-oblast,Сибирский,53.91667,102.05,221,2022-07-01
3406,Зима,53360,30640,,16 д 23 ч,08,0,0,2022,44,Иркутская область,irkutskaya-oblast,Сибирский,53.91667,102.05,221,2022-08-01
3407,Зима,51370,30640,,36 д 7 ч,09,0,0,2022,45,Иркутская область,irkutskaya-oblast,Сибирский,53.91667,102.05,221,2022-09-01
3408,Зима,55130,30640,,,10,0,0,2022,46,Иркутская область,irkutskaya-oblast,Сибирский,53.91667,102.05,221,2022-10-01
3409,Зима,54810,30640,,20 д 18 ч,11,0,0,2022,47,Иркутская область,irkutskaya-oblast,Сибирский,53.91667,102.05,221,2022-11-01
3410,Зима,57497,30640,,20 д 23 ч,12,0,0,2022,48,Иркутская область,irkutskaya-oblast,Сибирский,53.91667,102.05,221,2022-12-01
3411,Зима,54526,30640,,38 д 10 ч,01,0,0,2023,49,Иркутская область,irkutskaya-oblast,Сибирский,53.91667,102.05,221,2023-01-01
3412,Зима,58731,30640,,5 д 22 ч,02,0,0,2023,50,Иркутская область,irkutskaya-oblast,Сибирский,53.91667,102.05,221,2023-02-01
3413,Зима,57237,30640,,40 д,03,0,0,2023,51,Иркутская область,irkutskaya-oblast,Сибирский,53.91667,102.05,221,2023-03-01
3414,Зима,52786,30640,,14 д 21 ч,04,0,0,2023,52,Иркутская область,irkutskaya-oblast,Сибирский,53.91667,102.05,221,2023-04-01
3415,Зима,57669,30640,,,05,0,0,2023,53,Иркутская область,irkutskaya-oblast,Сибирский,53.91667,102.05,221,2023-05-01
3416,Зима,55682,30640,,28 д 18 ч,06,0,0,2023,54,Иркутская область,irkutskaya-oblast,Сибирский,53.91667,102.05,221,2023-06-01
3417,Зима,55116,30640,,139 д 12 ч,07,0,0,2023,55,Иркутская область,irkutskaya-oblast,Сибирский,53.91667,102.05,221,2023-07-01
3418,Зима,60852,30640,,48 д 20 ч,08,0,0,2023,56,Иркутская область,irkutskaya-oblast,Сибирский,53.91667,102.05,221,2023-08-01
3419,Зима,51993,30640,,56 д 3 ч,09,0,0,2023,57,Иркутская область,irkutskaya-oblast,Сибирский,53.91667,102.05,221,2023-09-01
3420,Зима,58166,30640,,68 д 14 ч,10,0,0,2023,58,Иркутская область,irkutskaya-oblast,Сибирский,53.91667,102.05,221,2023-10-01
3421,Зима,53699,30640,,,11,0,0,2023,59,Иркутская область,irkutskaya-oblast,Сибирский,53.91667,102.05,221,2023-11-01
3422,Зима,60249,30640,,123 д 14 ч,12,0,1,2023,60,Иркутская область,irkutskaya-oblast,Сибирский,53.91667,102.05,221,2023-12-01
3423,Зима,53054,30640,,67 д 14 ч,01,0,1,2024,61,Иркутская область,irkutskaya-oblast,Сибирский,53.91667,102.05,221,2024-01-01
3424,Зима,56829,30640,,131 д 11 ч,02,0,1,2024,62,Иркутская область,irkutskaya-oblast,Сибирский,53.91667,102.05,221,2024-02-01
3425,Зима,52958,30640,,10 д 10 ч,03,0,1,2024,63,Иркутская область,irkutskaya-oblast,Сибирский,53.91667,102.05,221,2024-03-01
3426,Зима,55319,30640,,7 д 11 ч,04,0,1,2024,64,Иркутская область,irkutskaya-oblast,Сибирский,53.91667,102.05,221,2024-04-01
3427,Зима,57996,30640,,1 д 3 ч,05,0,1,2024,65,Иркутская область,irkutskaya-oblast,Сибирский,53.91667,102.05,221,2024-05-01
3428,Златоуст,29504,161774,,36 д 12 ч,04,0,0,2022,40,Челябинская область,chelyabinskaya-oblast,Уральский,55.16667,59.66667,680,2022-04-01
3429,Златоуст,31942,161774,,45 д 22 ч,05,0,0,2022,41,Челябинская область,chelyabinskaya-oblast,Уральский,55.16667,59.66667,680,2022-05-01
3430,Златоуст,31337,161774,,37 д 17 ч,06,0,0,2022,42,Челябинская область,chelyabinskaya-oblast,Уральский,55.16667,59.66667,680,2022-06-01
3431,Златоуст,32010,161774,,44 д,07,0,0,2022,43,Челябинская область,chelyabinskaya-oblast,Уральский,55.16667,59.66667,680,2022-07-01
3432,Златоуст,32019,161774,,36 д 9 ч,08,0,0,2022,44,Челябинская область,chelyabinskaya-oblast,Уральский,55.16667,59.66667,680,2022-08-01
3433,Златоуст,31000,161774,,62 д,09,0,0,2022,45,Челябинская область,chelyabinskaya-oblast,Уральский,55.16667,59.66667,680,2022-09-01
3434,Златоуст,32941,161774,,44 д 14 ч,10,0,0,2022,46,Челябинская область,chelyabinskaya-oblast,Уральский,55.16667,59.66667,680,2022-10-01
3435,Златоуст,32000,161774,,54 д 18 ч,11,0,0,2022,47,Челябинская область,chelyabinskaya-oblast,Уральский,55.16667,59.66667,680,2022-11-01
3436,Златоуст,33294,161774,,59 д 5 ч,12,0,0,2022,48,Челябинская область,chelyabinskaya-oblast,Уральский,55.16667,59.66667,680,2022-12-01
3437,Златоуст,35276,161774,,34 д 14 ч,01,0,0,2023,49,Челябинская область,chelyabinskaya-oblast,Уральский,55.16667,59.66667,680,2023-01-01
3438,Златоуст,35068,161774,,84 д 11 ч,02,0,0,2023,50,Челябинская область,chelyabinskaya-oblast,Уральский,55.16667,59.66667,680,2023-02-01
3439,Златоуст,37939,161774,,53 д,03,0,0,2023,51,Челябинская область,chelyabinskaya-oblast,Уральский,55.16667,59.66667,680,2023-03-01
3440,Златоуст,38992,161774,,38 д 20 ч,04,0,0,2023,52,Челябинская область,chelyabinskaya-oblast,Уральский,55.16667,59.66667,680,2023-04-01
3441,Златоуст,41667,161774,,73 д 13 ч,05,0,0,2023,53,Челябинская область,chelyabinskaya-oblast,Уральский,55.16667,59.66667,680,2023-05-01
3442,Златоуст,42592,161774,,32 д 22 ч,06,0,0,2023,54,Челябинская область,chelyabinskaya-oblast,Уральский,55.16667,59.66667,680,2023-06-01
3443,Златоуст,42725,161774,,42 д 5 ч,07,0,0,2023,55,Челябинская область,chelyabinskaya-oblast,Уральский,55.16667,59.66667,680,2023-07-01
3444,Златоуст,45733,161774,,65 д 6 ч,08,0,0,2023,56,Челябинская область,chelyabinskaya-oblast,Уральский,55.16667,59.66667,680,2023-08-01
3445,Златоуст,45588,161774,,58 д 18 ч,09,0,0,2023,57,Челябинская область,chelyabinskaya-oblast,Уральский,55.16667,59.66667,680,2023-09-01
3446,Златоуст,46875,161774,,31 д,10,0,0,2023,58,Челябинская область,chelyabinskaya-oblast,Уральский,55.16667,59.66667,680,2023-10-01
3447,Златоуст,50000,161774,,41 д 4 ч,11,0,0,2023,59,Челябинская область,chelyabinskaya-oblast,Уральский,55.16667,59.66667,680,2023-11-01
3448,Златоуст,52354,161774,,38 д 10 ч,12,0,1,2023,60,Челябинская область,chelyabinskaya-oblast,Уральский,55.16667,59.66667,680,2023-12-01
3449,Златоуст,53829,161774,,41 д 18 ч,01,0,1,2024,61,Челябинская область,chelyabinskaya-oblast,Уральский,55.16667,59.66667,680,2024-01-01
3450,Златоуст,55762,161774,,84 д 21 ч,02,0,1,2024,62,Челябинская область,chelyabinskaya-oblast,Уральский,55.16667,59.66667,680,2024-02-01
3451,Златоуст,55151,161774,,31 д 5 ч,03,0,1,2024,63,Челябинская область,chelyabinskaya-oblast,Уральский,55.16667,59.66667,680,2024-03-01
3452,Златоуст,55629,161774,,27 д 3 ч,04,0,1,2024,64,Челябинская область,chelyabinskaya-oblast,Уральский,55.16667,59.66667,680,2024-04-01
3453,Златоуст,57235,161774,,47 д 22 ч,05,0,1,2024,65,Челябинская область,chelyabinskaya-oblast,Уральский,55.16667,59.66667,680,2024-05-01
3454,Знаменск,36000,24628,,,04,0,0,2022,40,Астраханская область,astrakhanskaya-oblast,Южный,48.58333,45.75,813,2022-04-01
3455,Знаменск,36036,24628,,,05,0,0,2022,41,Астраханская область,astrakhanskaya-oblast,Южный,48.58333,45.75,813,2022-05-01
3456,Знаменск,36952,24628,,,06,0,0,2022,42,Астраханская область,astrakhanskaya-oblast,Южный,48.58333,45.75,813,2022-06-01
3457,Знаменск,32154,24628,,11 д 9 ч,07,0,0,2022,43,Астраханская область,astrakhanskaya-oblast,Южный,48.58333,45.75,813,2022-07-01
3458,Знаменск,35573,24628,,17 д 20 ч,08,0,0,2022,44,Астраханская область,astrakhanskaya-oblast,Южный,48.58333,45.75,813,2022-08-01
3459,Знаменск,37475,24628,,12 д 20 ч,09,0,0,2022,45,Астраханская область,astrakhanskaya-oblast,Южный,48.58333,45.75,813,2022-09-01
3460,Знаменск,38922,24628,,67 д 17 ч,10,0,0,2022,46,Астраханская область,astrakhanskaya-oblast,Южный,48.58333,45.75,813,2022-10-01
3461,Знаменск,39247,24628,,1 д 3 ч,11,0,0,2022,47,Астраханская область,astrakhanskaya-oblast,Южный,48.58333,45.75,813,2022-11-01
3462,Знаменск,58772,24628,,,12,0,0,2022,48,Астраханская область,astrakhanskaya-oblast,Южный,48.58333,45.75,813,2022-12-01
3463,Знаменск,31314,24628,,5 д 15 ч,01,0,0,2023,49,Астраханская область,astrakhanskaya-oblast,Южный,48.58333,45.75,813,2023-01-01
3464,Знаменск,34884,24628,,47 д 2 ч,02,0,0,2023,50,Астраханская область,astrakhanskaya-oblast,Южный,48.58333,45.75,813,2023-02-01
3465,Знаменск,35068,24628,,90 д 21 ч,03,0,0,2023,51,Астраханская область,astrakhanskaya-oblast,Южный,48.58333,45.75,813,2023-03-01
3466,Знаменск,34114,24628,,36 д 11 ч,04,0,0,2023,52,Астраханская область,astrakhanskaya-oblast,Южный,48.58333,45.75,813,2023-04-01
3467,Знаменск,44043,24628,,97 д 22 ч,05,0,0,2023,53,Астраханская область,astrakhanskaya-oblast,Южный,48.58333,45.75,813,2023-05-01
3468,Знаменск,36458,24628,,129 д 20 ч,06,0,0,2023,54,Астраханская область,astrakhanskaya-oblast,Южный,48.58333,45.75,813,2023-06-01
3469,Знаменск,40816,24628,,7 д 11 ч,07,0,0,2023,55,Астраханская область,astrakhanskaya-oblast,Южный,48.58333,45.75,813,2023-07-01
3470,Знаменск,46839,24628,,60 д 19 ч,08,0,0,2023,56,Астраханская область,astrakhanskaya-oblast,Южный,48.58333,45.75,813,2023-08-01
3471,Знаменск,45754,24628,,275 д 10 ч,09,0,0,2023,57,Астраханская область,astrakhanskaya-oblast,Южный,48.58333,45.75,813,2023-09-01
3472,Знаменск,49505,24628,,22 д 3 ч,10,0,0,2023,58,Астраханская область,astrakhanskaya-oblast,Южный,48.58333,45.75,813,2023-10-01
3473,Знаменск,57020,24628,,219 д 21 ч,11,0,0,2023,59,Астраханская область,astrakhanskaya-oblast,Южный,48.58333,45.75,813,2023-11-01
3474,Знаменск,54237,24628,,14 д 3 ч,12,0,1,2023,60,Астраханская область,astrakhanskaya-oblast,Южный,48.58333,45.75,813,2023-12-01
3475,Знаменск,46930,24628,,84 д 22 ч,01,0,1,2024,61,Астраханская область,astrakhanskaya-oblast,Южный,48.58333,45.75,813,2024-01-01
3476,Знаменск,41031,24628,,98 д 10 ч,02,0,1,2024,62,Астраханская область,astrakhanskaya-oblast,Южный,48.58333,45.75,813,2024-02-01
3477,Знаменск,48179,24628,,,03,0,1,2024,63,Астраханская область,astrakhanskaya-oblast,Южный,48.58333,45.75,813,2024-03-01
3478,Знаменск,43317,24628,,58 д 4 ч,04,0,1,2024,64,Астраханская область,astrakhanskaya-oblast,Южный,48.58333,45.75,813,2024-04-01
3479,Знаменск,47191,24628,,45 д 13 ч,05,0,1,2024,65,Астраханская область,astrakhanskaya-oblast,Южный,48.58333,45.75,813,2024-05-01
3480,Иваново,75852,361644,,30 д 8 ч,04,0,0,2022,40,Ивановская область,ivanovskaya-oblast,Центральный,56.99667,40.98194,478,2022-04-01
3481,Иваново,75868,361644,70612.0,35 д 8 ч,05,0,0,2022,41,Ивановская область,ivanovskaya-oblast,Центральный,56.99667,40.98194,478,2022-05-01
3482,Иваново,72326,361644,77680.0,58 д 11 ч,06,0,0,2022,42,Ивановская область,ivanovskaya-oblast,Центральный,56.99667,40.98194,478,2022-06-01
3483,Иваново,70875,361644,73177.0,49 д 21 ч,07,0,0,2022,43,Ивановская область,ivanovskaya-oblast,Центральный,56.99667,40.98194,478,2022-07-01
3484,Иваново,73557,361644,70714.0,47 д 8 ч,08,0,0,2022,44,Ивановская область,ivanovskaya-oblast,Центральный,56.99667,40.98194,478,2022-08-01
3485,Иваново,73162,361644,76195.0,44 д 5 ч,09,0,0,2022,45,Ивановская область,ivanovskaya-oblast,Центральный,56.99667,40.98194,478,2022-09-01
3486,Иваново,73487,361644,88000.0,64 д 1 ч,10,0,0,2022,46,Ивановская область,ivanovskaya-oblast,Центральный,56.99667,40.98194,478,2022-10-01
3487,Иваново,74928,361644,84000.0,54 д 12 ч,11,0,0,2022,47,Ивановская область,ivanovskaya-oblast,Центральный,56.99667,40.98194,478,2022-11-01
3488,Иваново,76114,361644,83044.0,61 д 1 ч,12,0,0,2022,48,Ивановская область,ivanovskaya-oblast,Центральный,56.99667,40.98194,478,2022-12-01
3489,Иваново,78000,361644,,60 д 17 ч,01,0,0,2023,49,Ивановская область,ivanovskaya-oblast,Центральный,56.99667,40.98194,478,2023-01-01
3490,Иваново,76667,361644,76279.0,50 д 18 ч,02,0,0,2023,50,Ивановская область,ivanovskaya-oblast,Центральный,56.99667,40.98194,478,2023-02-01
3491,Иваново,79834,361644,,61 д 22 ч,03,0,0,2023,51,Ивановская область,ivanovskaya-oblast,Центральный,56.99667,40.98194,478,2023-03-01
3492,Иваново,83581,361644,83000.0,54 д 1 ч,04,0,0,2023,52,Ивановская область,ivanovskaya-oblast,Центральный,56.99667,40.98194,478,2023-04-01
3493,Иваново,81027,361644,81853.0,68 д 3 ч,05,0,0,2023,53,Ивановская область,ivanovskaya-oblast,Центральный,56.99667,40.98194,478,2023-05-01
3494,Иваново,81818,361644,83000.0,44 д 9 ч,06,0,0,2023,54,Ивановская область,ivanovskaya-oblast,Центральный,56.99667,40.98194,478,2023-06-01
3495,Иваново,80099,361644,82396.0,58 д 10 ч,07,0,0,2023,55,Ивановская область,ivanovskaya-oblast,Центральный,56.99667,40.98194,478,2023-07-01
3496,Иваново,83004,361644,80000.0,66 д,08,0,0,2023,56,Ивановская область,ivanovskaya-oblast,Центральный,56.99667,40.98194,478,2023-08-01
3497,Иваново,88448,361644,84062.0,62 д 10 ч,09,0,0,2023,57,Ивановская область,ivanovskaya-oblast,Центральный,56.99667,40.98194,478,2023-09-01
3498,Иваново,90807,361644,92503.0,60 д 16 ч,10,0,0,2023,58,Ивановская область,ivanovskaya-oblast,Центральный,56.99667,40.98194,478,2023-10-01
3499,Иваново,90244,361644,101838.0,67 д 8 ч,11,0,0,2023,59,Ивановская область,ivanovskaya-oblast,Центральный,56.99667,40.98194,478,2023-11-01
3500,Иваново,93092,361644,88979.0,58 д 16 ч,12,0,1,2023,60,Ивановская область,ivanovskaya-oblast,Центральный,56.99667,40.98194,478,2023-12-01
3501,Иваново,92986,361644,100632.0,69 д 6 ч,01,0,1,2024,61,Ивановская область,ivanovskaya-oblast,Центральный,56.99667,40.98194,478,2024-01-01
3502,Иваново,93662,361644,96690.0,59 д 9 ч,02,0,1,2024,62,Ивановская область,ivanovskaya-oblast,Центральный,56.99667,40.98194,478,2024-02-01
3503,Иваново,93443,361644,102500.0,50 д 17 ч,03,0,1,2024,63,Ивановская область,ivanovskaya-oblast,Центральный,56.99667,40.98194,478,2024-03-01
3504,Иваново,90955,361644,103667.0,42 д 15 ч,04,0,1,2024,64,Ивановская область,ivanovskaya-oblast,Центральный,56.99667,40.98194,478,2024-04-01
3505,Иваново,92697,361644,104840.0,50 д 5 ч,05,0,1,2024,65,Ивановская область,ivanovskaya-oblast,Центральный,56.99667,40.98194,478,2024-05-01
3506,Ижевск,66210,623472,89606.0,35 д 15 ч,04,0,0,2022,40,Удмуртская Республика,udmurtskaya-respublika,Приволжский,56.85306,53.21222,791,2022-04-01
3507,Ижевск,73095,623472,85429.0,38 д 11 ч,05,0,0,2022,41,Удмуртская Республика,udmurtskaya-respublika,Приволжский,56.85306,53.21222,791,2022-05-01
3508,Ижевск,58347,623472,91338.0,50 д 20 ч,06,0,0,2022,42,Удмуртская Республика,udmurtskaya-respublika,Приволжский,56.85306,53.21222,791,2022-06-01
3509,Ижевск,72330,623472,83209.0,55 д 7 ч,07,0,0,2022,43,Удмуртская Республика,udmurtskaya-respublika,Приволжский,56.85306,53.21222,791,2022-07-01
3510,Ижевск,73500,623472,89530.0,48 д 22 ч,08,0,0,2022,44,Удмуртская Республика,udmurtskaya-respublika,Приволжский,56.85306,53.21222,791,2022-08-01
3511,Ижевск,80458,623472,88151.0,52 д 2 ч,09,0,0,2022,45,Удмуртская Республика,udmurtskaya-respublika,Приволжский,56.85306,53.21222,791,2022-09-01
3512,Ижевск,81000,623472,90606.0,58 д 17 ч,10,0,0,2022,46,Удмуртская Республика,udmurtskaya-respublika,Приволжский,56.85306,53.21222,791,2022-10-01
3513,Ижевск,77152,623472,89125.0,60 д 22 ч,11,0,0,2022,47,Удмуртская Республика,udmurtskaya-respublika,Приволжский,56.85306,53.21222,791,2022-11-01
3514,Ижевск,74218,623472,87000.0,57 д 18 ч,12,0,0,2022,48,Удмуртская Республика,udmurtskaya-respublika,Приволжский,56.85306,53.21222,791,2022-12-01
3515,Ижевск,81817,623472,95440.0,68 д 11 ч,01,0,0,2023,49,Удмуртская Республика,udmurtskaya-respublika,Приволжский,56.85306,53.21222,791,2023-01-01
3516,Ижевск,77359,623472,92540.0,59 д 9 ч,02,0,0,2023,50,Удмуртская Республика,udmurtskaya-respublika,Приволжский,56.85306,53.21222,791,2023-02-01
3517,Ижевск,79652,623472,86490.0,60 д 2 ч,03,0,0,2023,51,Удмуртская Республика,udmurtskaya-respublika,Приволжский,56.85306,53.21222,791,2023-03-01
3518,Ижевск,77612,623472,87162.0,52 д 23 ч,04,0,0,2023,52,Удмуртская Республика,udmurtskaya-respublika,Приволжский,56.85306,53.21222,791,2023-04-01
3519,Ижевск,78049,623472,89604.0,58 д 18 ч,05,0,0,2023,53,Удмуртская Республика,udmurtskaya-respublika,Приволжский,56.85306,53.21222,791,2023-05-01
3520,Ижевск,82370,623472,91532.0,58 д 17 ч,06,0,0,2023,54,Удмуртская Республика,udmurtskaya-respublika,Приволжский,56.85306,53.21222,791,2023-06-01
3521,Ижевск,80450,623472,88845.0,65 д 12 ч,07,0,0,2023,55,Удмуртская Республика,udmurtskaya-respublika,Приволжский,56.85306,53.21222,791,2023-07-01
3522,Ижевск,80285,623472,92866.0,70 д 16 ч,08,0,0,2023,56,Удмуртская Республика,udmurtskaya-respublika,Приволжский,56.85306,53.21222,791,2023-08-01
3523,Ижевск,81807,623472,93323.0,54 д 5 ч,09,0,0,2023,57,Удмуртская Республика,udmurtskaya-respublika,Приволжский,56.85306,53.21222,791,2023-09-01
3524,Ижевск,81006,623472,91579.0,52 д 2 ч,10,0,0,2023,58,Удмуртская Республика,udmurtskaya-respublika,Приволжский,56.85306,53.21222,791,2023-10-01
3525,Ижевск,82788,623472,95355.0,55 д,11,0,0,2023,59,Удмуртская Республика,udmurtskaya-respublika,Приволжский,56.85306,53.21222,791,2023-11-01
3526,Ижевск,85142,623472,96510.0,55 д 19 ч,12,0,1,2023,60,Удмуртская Республика,udmurtskaya-respublika,Приволжский,56.85306,53.21222,791,2023-12-01
3527,Ижевск,85473,623472,97518.0,51 д 10 ч,01,0,1,2024,61,Удмуртская Республика,udmurtskaya-respublika,Приволжский,56.85306,53.21222,791,2024-01-01
3528,Ижевск,84615,623472,99819.0,57 д 5 ч,02,0,1,2024,62,Удмуртская Республика,udmurtskaya-respublika,Приволжский,56.85306,53.21222,791,2024-02-01
3529,Ижевск,84889,623472,104490.0,63 д 1 ч,03,0,1,2024,63,Удмуртская Республика,udmurtskaya-respublika,Приволжский,56.85306,53.21222,791,2024-03-01
3530,Ижевск,85833,623472,104717.0,66 д 1 ч,04,0,1,2024,64,Удмуртская Республика,udmurtskaya-respublika,Приволжский,56.85306,53.21222,791,2024-04-01
3531,Ижевск,85821,623472,103709.0,64 д 2 ч,05,0,1,2024,65,Удмуртская Республика,udmurtskaya-respublika,Приволжский,56.85306,53.21222,791,2024-05-01
3532,Избербаш,38234,55996,,21 д 3 ч,04,0,0,2022,40,Республика Дагестан,respublika-dagestan,Северо-Кавказский,42.56667,47.86667,138,2022-04-01
3533,Избербаш,47016,55996,,8 д 16 ч,05,0,0,2022,41,Республика Дагестан,respublika-dagestan,Северо-Кавказский,42.56667,47.86667,138,2022-05-01
3534,Избербаш,49151,55996,,,06,0,0,2022,42,Республика Дагестан,respublika-dagestan,Северо-Кавказский,42.56667,47.86667,138,2022-06-01
3535,Избербаш,65625,55996,,24 д 7 ч,07,0,0,2022,43,Республика Дагестан,respublika-dagestan,Северо-Кавказский,42.56667,47.86667,138,2022-07-01
3536,Избербаш,55556,55996,,690 д 21 ч,08,0,0,2022,44,Республика Дагестан,respublika-dagestan,Северо-Кавказский,42.56667,47.86667,138,2022-08-01
3537,Избербаш,63991,55996,,8 д 23 ч,09,0,0,2022,45,Республика Дагестан,respublika-dagestan,Северо-Кавказский,42.56667,47.86667,138,2022-09-01
3538,Избербаш,58582,55996,,178 д,10,0,0,2022,46,Республика Дагестан,respublika-dagestan,Северо-Кавказский,42.56667,47.86667,138,2022-10-01
3539,Избербаш,59923,55996,,50 д 20 ч,11,0,0,2022,47,Республика Дагестан,respublika-dagestan,Северо-Кавказский,42.56667,47.86667,138,2022-11-01
3540,Избербаш,64577,55996,,117 д 16 ч,12,0,0,2022,48,Республика Дагестан,respublika-dagestan,Северо-Кавказский,42.56667,47.86667,138,2022-12-01
3541,Избербаш,75789,55996,,,01,0,0,2023,49,Республика Дагестан,respublika-dagestan,Северо-Кавказский,42.56667,47.86667,138,2023-01-01
3542,Избербаш,72944,55996,,8 д 13 ч,02,0,0,2023,50,Республика Дагестан,respublika-dagestan,Северо-Кавказский,42.56667,47.86667,138,2023-02-01
3543,Избербаш,80000,55996,,54 д,03,0,0,2023,51,Республика Дагестан,respublika-dagestan,Северо-Кавказский,42.56667,47.86667,138,2023-03-01
3544,Избербаш,78704,55996,,66 д 10 ч,04,0,0,2023,52,Республика Дагестан,respublika-dagestan,Северо-Кавказский,42.56667,47.86667,138,2023-04-01
3545,Избербаш,77778,55996,,358 д 23 ч,05,0,0,2023,53,Республика Дагестан,respublika-dagestan,Северо-Кавказский,42.56667,47.86667,138,2023-05-01
3546,Избербаш,84929,55996,,9 д 13 ч,06,0,0,2023,54,Республика Дагестан,respublika-dagestan,Северо-Кавказский,42.56667,47.86667,138,2023-06-01
3547,Избербаш,78684,55996,,96 д 17 ч,07,0,0,2023,55,Республика Дагестан,respublika-dagestan,Северо-Кавказский,42.56667,47.86667,138,2023-07-01
3548,Избербаш,76709,55996,,17 д 5 ч,08,0,0,2023,56,Республика Дагестан,respublika-dagestan,Северо-Кавказский,42.56667,47.86667,138,2023-08-01
3549,Избербаш,90566,55996,,333 д 6 ч,09,0,0,2023,57,Республика Дагестан,respublika-dagestan,Северо-Кавказский,42.56667,47.86667,138,2023-09-01
3550,Избербаш,90909,55996,,14 д 12 ч,10,0,0,2023,58,Республика Дагестан,respublika-dagestan,Северо-Кавказский,42.56667,47.86667,138,2023-10-01
3551,Избербаш,93548,55996,,387 д 17 ч,11,0,0,2023,59,Республика Дагестан,respublika-dagestan,Северо-Кавказский,42.56667,47.86667,138,2023-11-01
3552,Избербаш,81238,55996,,8 д 12 ч,12,0,1,2023,60,Республика Дагестан,respublika-dagestan,Северо-Кавказский,42.56667,47.86667,138,2023-12-01
3553,Избербаш,110238,55996,,20 д 2 ч,01,0,1,2024,61,Республика Дагестан,respublika-dagestan,Северо-Кавказский,42.56667,47.86667,138,2024-01-01
3554,Избербаш,97254,55996,,544 д 14 ч,02,0,1,2024,62,Республика Дагестан,respublika-dagestan,Северо-Кавказский,42.56667,47.86667,138,2024-02-01
3555,Избербаш,87591,55996,,,03,0,1,2024,63,Республика Дагестан,respublika-dagestan,Северо-Кавказский,42.56667,47.86667,138,2024-03-01
3556,Избербаш,55000,55996,,3 д 20 ч,04,0,1,2024,64,Республика Дагестан,respublika-dagestan,Северо-Кавказский,42.56667,47.86667,138,2024-04-01
3557,Избербаш,108447,55996,,,05,0,1,2024,65,Республика Дагестан,respublika-dagestan,Северо-Кавказский,42.56667,47.86667,138,2024-05-01
3558,Изобильный,26582,38614,,,04,0,0,2022,40,Ставропольский край,stavropolskiy-kray,Северо-Кавказский,45.36667,41.71667,434,2022-04-01
3559,Изобильный,29412,38614,,25 д 22 ч,05,0,0,2022,41,Ставропольский край,stavropolskiy-kray,Северо-Кавказский,45.36667,41.71667,434,2022-05-01
3560,Изобильный,35553,38614,,13 д 11 ч,06,0,0,2022,42,Ставропольский край,stavropolskiy-kray,Северо-Кавказский,45.36667,41.71667,434,2022-06-01
3561,Изобильный,40000,38614,,106 д 9 ч,07,0,0,2022,43,Ставропольский край,stavropolskiy-kray,Северо-Кавказский,45.36667,41.71667,434,2022-07-01
3562,Изобильный,35868,38614,,9 д 19 ч,08,0,0,2022,44,Ставропольский край,stavropolskiy-kray,Северо-Кавказский,45.36667,41.71667,434,2022-08-01
3563,Изобильный,36250,38614,,6 д,09,0,0,2022,45,Ставропольский край,stavropolskiy-kray,Северо-Кавказский,45.36667,41.71667,434,2022-09-01
3564,Изобильный,41615,38614,,7 д,10,0,0,2022,46,Ставропольский край,stavropolskiy-kray,Северо-Кавказский,45.36667,41.71667,434,2022-10-01
3565,Изобильный,46773,38614,,3 д 6 ч,11,0,0,2022,47,Ставропольский край,stavropolskiy-kray,Северо-Кавказский,45.36667,41.71667,434,2022-11-01
3566,Изобильный,36135,38614,,39 д 18 ч,12,0,0,2022,48,Ставропольский край,stavropolskiy-kray,Северо-Кавказский,45.36667,41.71667,434,2022-12-01
3567,Изобильный,44076,38614,,82 д 2 ч,01,0,0,2023,49,Ставропольский край,stavropolskiy-kray,Северо-Кавказский,45.36667,41.71667,434,2023-01-01
3568,Изобильный,41597,38614,,47 д 5 ч,02,0,0,2023,50,Ставропольский край,stavropolskiy-kray,Северо-Кавказский,45.36667,41.71667,434,2023-02-01
3569,Изобильный,46936,38614,,37 д 5 ч,03,0,0,2023,51,Ставропольский край,stavropolskiy-kray,Северо-Кавказский,45.36667,41.71667,434,2023-03-01
3570,Изобильный,43009,38614,,1 д 5 ч,04,0,0,2023,52,Ставропольский край,stavropolskiy-kray,Северо-Кавказский,45.36667,41.71667,434,2023-04-01
3571,Изобильный,43260,38614,,47 д 18 ч,05,0,0,2023,53,Ставропольский край,stavropolskiy-kray,Северо-Кавказский,45.36667,41.71667,434,2023-05-01
3572,Изобильный,42959,38614,,16 д 23 ч,06,0,0,2023,54,Ставропольский край,stavropolskiy-kray,Северо-Кавказский,45.36667,41.71667,434,2023-06-01
3573,Изобильный,49536,38614,,64 д 7 ч,07,0,0,2023,55,Ставропольский край,stavropolskiy-kray,Северо-Кавказский,45.36667,41.71667,434,2023-07-01
3574,Изобильный,41699,38614,,40 д 15 ч,08,0,0,2023,56,Ставропольский край,stavropolskiy-kray,Северо-Кавказский,45.36667,41.71667,434,2023-08-01
3575,Изобильный,46131,38614,,63 д 7 ч,09,0,0,2023,57,Ставропольский край,stavropolskiy-kray,Северо-Кавказский,45.36667,41.71667,434,2023-09-01
