,Unnamed: 0,City,P_avg_per_m_sec,Population,P_avg_per_m_new,Expl_t_avg_sec,month,dummy_space,dummy_time,year,t,Reg_russian,Reg,Federal_district,lat,lon,city_id
19553,19553,Козьмодемьянск,67936,19731,,91 д 9 ч,2,0,1,2024,62,Республика Марий Эл,respublika-mariy-el,Приволжский,56.33333,46.56667,398
19554,19554,Козьмодемьянск,58710,19731,,17 д 22 ч,3,0,1,2024,63,Республика Марий Эл,respublika-mariy-el,Приволжский,56.33333,46.56667,398
19555,19555,Козьмодемьянск,76037,19731,83571.0,57 д 20 ч,4,0,1,2024,64,Республика Марий Эл,respublika-mariy-el,Приволжский,56.33333,46.56667,398
19556,19556,Козьмодемьянск,65934,19731,,27 д 5 ч,5,0,1,2024,65,Республика Марий Эл,respublika-mariy-el,Приволжский,56.33333,46.56667,398
19656,19656,Коломна,109033,134850,,69 д 13 ч,4,0,0,2022,40,Московская область,moskovskaya-oblast,Центральный,55.09389,38.76806,28
19657,19657,Коломна,106549,134850,,35 д 5 ч,5,0,0,2022,41,Московская область,moskovskaya-oblast,Центральный,55.09389,38.76806,28
19658,19658,Коломна,105000,134850,,45 д 4 ч,6,0,0,2022,42,Московская область,moskovskaya-oblast,Центральный,55.09389,38.76806,28
19659,19659,Коломна,102353,134850,,65 д 11 ч,7,0,0,2022,43,Московская область,moskovskaya-oblast,Центральный,55.09389,38.76806,28
19660,19660,Коломна,105465,134850,,39 д 12 ч,8,0,0,2022,44,Московская область,moskovskaya-oblast,Центральный,55.09389,38.76806,28
19661,19661,Коломна,103247,134850,,67 д 10 ч,9,0,0,2022,45,Московская область,moskovskaya-oblast,Центральный,55.09389,38.76806,28
19662,19662,Коломна,103120,134850,,88 д 13 ч,10,0,0,2022,46,Московская область,moskovskaya-oblast,Центральный,55.09389,38.76806,28
19663,19663,Коломна,107768,134850,,61 д 19 ч,11,0,0,2022,47,Московская область,moskovskaya-oblast,Центральный,55.09389,38.76806,28
19664,19664,Коломна,104263,134850,,61 д 13 ч,12,0,0,2022,48,Московская область,moskovskaya-oblast,Центральный,55.09389,38.76806,28
19665,19665,Коломна,102176,134850,,84 д 6 ч,1,0,0,2023,49,Московская область,moskovskaya-oblast,Центральный,55.09389,38.76806,28
19666,19666,Коломна,103381,134850,,68 д 14 ч,2,0,0,2023,50,Московская область,moskovskaya-oblast,Центральный,55.09389,38.76806,28
19667,19667,Коломна,104874,134850,,100 д 3 ч,3,0,0,2023,51,Московская область,moskovskaya-oblast,Центральный,55.09389,38.76806,28
19668,19668,Коломна,102394,134850,,54 д 7 ч,4,0,0,2023,52,Московская область,moskovskaya-oblast,Центральный,55.09389,38.76806,28
19669,19669,Коломна,107868,134850,,126 д 9 ч,5,0,0,2023,53,Московская область,moskovskaya-oblast,Центральный,55.09389,38.76806,28
19670,19670,Коломна,103409,134850,,68 д 22 ч,6,0,0,2023,54,Московская область,moskovskaya-oblast,Центральный,55.09389,38.76806,28
19671,19671,Коломна,106612,134850,,71 д 7 ч,7,0,0,2023,55,Московская область,moskovskaya-oblast,Центральный,55.09389,38.76806,28
19672,19672,Коломна,110375,134850,,148 д 5 ч,8,0,0,2023,56,Московская область,moskovskaya-oblast,Центральный,55.09389,38.76806,28
19673,19673,Коломна,107798,134850,,119 д 3 ч,9,0,0,2023,57,Московская область,moskovskaya-oblast,Центральный,55.09389,38.76806,28
19674,19674,Коломна,111621,134850,,88 д 12 ч,10,0,0,2023,58,Московская область,moskovskaya-oblast,Центральный,55.09389,38.76806,28
19675,19675,Коломна,113122,134850,,71 д 16 ч,11,0,0,2023,59,Московская область,moskovskaya-oblast,Центральный,55.09389,38.76806,28
19676,19676,Коломна,112179,134850,,95 д 10 ч,12,0,1,2023,60,Московская область,moskovskaya-oblast,Центральный,55.09389,38.76806,28
19677,19677,Коломна,119696,134850,,123 д 23 ч,1,0,1,2024,61,Московская область,moskovskaya-oblast,Центральный,55.09389,38.76806,28
19678,19678,Коломна,117586,134850,,60 д 1 ч,2,0,1,2024,62,Московская область,moskovskaya-oblast,Центральный,55.09389,38.76806,28
19679,19679,Коломна,119323,134850,,81 д 2 ч,3,0,1,2024,63,Московская область,moskovskaya-oblast,Центральный,55.09389,38.76806,28
19680,19680,Коломна,118095,134850,,48 д 20 ч,4,0,1,2024,64,Московская область,moskovskaya-oblast,Центральный,55.09389,38.76806,28
19681,19681,Коломна,110644,134850,,48 д 21 ч,5,0,1,2024,65,Московская область,moskovskaya-oblast,Центральный,55.09389,38.76806,28
19710,19710,Колпашево,34305,20824,,,4,0,0,2022,40,Томская область,tomskaya-oblast,Сибирский,58.31667,82.91667,156
19711,19711,Колпашево,23824,20824,,7 д 14 ч,5,0,0,2022,41,Томская область,tomskaya-oblast,Сибирский,58.31667,82.91667,156
19712,19712,Колпашево,35931,20824,,7 д 11 ч,6,0,0,2022,42,Томская область,tomskaya-oblast,Сибирский,58.31667,82.91667,156
19713,19713,Колпашево,34841,20824,,10 д 19 ч,7,0,0,2022,43,Томская область,tomskaya-oblast,Сибирский,58.31667,82.91667,156
19714,19714,Колпашево,32525,20824,,27 д 17 ч,8,0,0,2022,44,Томская область,tomskaya-oblast,Сибирский,58.31667,82.91667,156
19715,19715,Колпашево,39096,20824,,4 д,9,0,0,2022,45,Томская область,tomskaya-oblast,Сибирский,58.31667,82.91667,156
19716,19716,Колпашево,46788,20824,,29 д 22 ч,10,0,0,2022,46,Томская область,tomskaya-oblast,Сибирский,58.31667,82.91667,156
19717,19717,Колпашево,42885,20824,,211 д 7 ч,11,0,0,2022,47,Томская область,tomskaya-oblast,Сибирский,58.31667,82.91667,156
19718,19718,Колпашево,44186,20824,,47 д 18 ч,12,0,0,2022,48,Томская область,tomskaya-oblast,Сибирский,58.31667,82.91667,156
19719,19719,Колпашево,68633,20824,,11 д 7 ч,1,0,0,2023,49,Томская область,tomskaya-oblast,Сибирский,58.31667,82.91667,156
19720,19720,Колпашево,48576,20824,,3 д 20 ч,2,0,0,2023,50,Томская область,tomskaya-oblast,Сибирский,58.31667,82.91667,156
19721,19721,Колпашево,38690,20824,,69 д 9 ч,3,0,0,2023,51,Томская область,tomskaya-oblast,Сибирский,58.31667,82.91667,156
19722,19722,Колпашево,47836,20824,,1 д 2 ч,4,0,0,2023,52,Томская область,tomskaya-oblast,Сибирский,58.31667,82.91667,156
19723,19723,Колпашево,52273,20824,,,5,0,0,2023,53,Томская область,tomskaya-oblast,Сибирский,58.31667,82.91667,156
19724,19724,Колпашево,48077,20824,,17 д 2 ч,6,0,0,2023,54,Томская область,tomskaya-oblast,Сибирский,58.31667,82.91667,156
19725,19725,Колпашево,47721,20824,,39 д 2 ч,7,0,0,2023,55,Томская область,tomskaya-oblast,Сибирский,58.31667,82.91667,156
19726,19726,Колпашево,61962,20824,,,8,0,0,2023,56,Томская область,tomskaya-oblast,Сибирский,58.31667,82.91667,156
19727,19727,Колпашево,57999,20824,,15 д 5 ч,9,0,0,2023,57,Томская область,tomskaya-oblast,Сибирский,58.31667,82.91667,156
19728,19728,Колпашево,44444,20824,,9 д 14 ч,10,0,0,2023,58,Томская область,tomskaya-oblast,Сибирский,58.31667,82.91667,156
19729,19729,Колпашево,51478,20824,,39 д 14 ч,11,0,0,2023,59,Томская область,tomskaya-oblast,Сибирский,58.31667,82.91667,156
19730,19730,Колпашево,39634,20824,,44 д 19 ч,12,0,1,2023,60,Томская область,tomskaya-oblast,Сибирский,58.31667,82.91667,156
19731,19731,Колпашево,64010,20824,,156 д 9 ч,1,0,1,2024,61,Томская область,tomskaya-oblast,Сибирский,58.31667,82.91667,156
19732,19732,Колпашево,65718,20824,,,2,0,1,2024,62,Томская область,tomskaya-oblast,Сибирский,58.31667,82.91667,156
19733,19733,Колпашево,55556,20824,,14 д 20 ч,3,0,1,2024,63,Томская область,tomskaya-oblast,Сибирский,58.31667,82.91667,156
19734,19734,Колпашево,51867,20824,,,4,0,1,2024,64,Томская область,tomskaya-oblast,Сибирский,58.31667,82.91667,156
19735,19735,Колпашево,66987,20824,,13 д 22 ч,5,0,1,2024,65,Томская область,tomskaya-oblast,Сибирский,58.31667,82.91667,156
19839,19839,Кольчугино,46211,39410,,12 д 20 ч,4,0,0,2022,40,Владимирская область,vladimirskaya-oblast,Центральный,56.3,39.38333,665
19840,19840,Кольчугино,40812,39410,,66 д 8 ч,5,0,0,2022,41,Владимирская область,vladimirskaya-oblast,Центральный,56.3,39.38333,665
19841,19841,Кольчугино,40196,39410,,39 д 9 ч,6,0,0,2022,42,Владимирская область,vladimirskaya-oblast,Центральный,56.3,39.38333,665
19842,19842,Кольчугино,43152,39410,,47 д 12 ч,7,0,0,2022,43,Владимирская область,vladimirskaya-oblast,Центральный,56.3,39.38333,665
19843,19843,Кольчугино,42179,39410,,33 д 5 ч,8,0,0,2022,44,Владимирская область,vladimirskaya-oblast,Центральный,56.3,39.38333,665
19844,19844,Кольчугино,42143,39410,,33 д 18 ч,9,0,0,2022,45,Владимирская область,vladimirskaya-oblast,Центральный,56.3,39.38333,665
19845,19845,Кольчугино,46296,39410,,29 д 15 ч,10,0,0,2022,46,Владимирская область,vladimirskaya-oblast,Центральный,56.3,39.38333,665
19846,19846,Кольчугино,46729,39410,,35 д 17 ч,11,0,0,2022,47,Владимирская область,vladimirskaya-oblast,Центральный,56.3,39.38333,665
19847,19847,Кольчугино,43590,39410,,70 д 20 ч,12,0,0,2022,48,Владимирская область,vladimirskaya-oblast,Центральный,56.3,39.38333,665
19848,19848,Кольчугино,44295,39410,,55 д 9 ч,1,0,0,2023,49,Владимирская область,vladimirskaya-oblast,Центральный,56.3,39.38333,665
19849,19849,Кольчугино,45322,39410,,35 д 21 ч,2,0,0,2023,50,Владимирская область,vladimirskaya-oblast,Центральный,56.3,39.38333,665
19850,19850,Кольчугино,44516,39410,,69 д 11 ч,3,0,0,2023,51,Владимирская область,vladimirskaya-oblast,Центральный,56.3,39.38333,665
19851,19851,Кольчугино,46196,39410,,45 д 6 ч,4,0,0,2023,52,Владимирская область,vladimirskaya-oblast,Центральный,56.3,39.38333,665
19852,19852,Кольчугино,49628,39410,,68 д 17 ч,5,0,0,2023,53,Владимирская область,vladimirskaya-oblast,Центральный,56.3,39.38333,665
19853,19853,Кольчугино,49044,39410,,18 д 7 ч,6,0,0,2023,54,Владимирская область,vladimirskaya-oblast,Центральный,56.3,39.38333,665
19854,19854,Кольчугино,47465,39410,,62 д 1 ч,7,0,0,2023,55,Владимирская область,vladimirskaya-oblast,Центральный,56.3,39.38333,665
19855,19855,Кольчугино,50000,39410,,97 д,8,0,0,2023,56,Владимирская область,vladimirskaya-oblast,Центральный,56.3,39.38333,665
19856,19856,Кольчугино,47857,39410,,75 д 13 ч,9,0,0,2023,57,Владимирская область,vladimirskaya-oblast,Центральный,56.3,39.38333,665
19857,19857,Кольчугино,50891,39410,,38 д 14 ч,10,0,0,2023,58,Владимирская область,vladimirskaya-oblast,Центральный,56.3,39.38333,665
19858,19858,Кольчугино,49127,39410,,47 д 8 ч,11,0,0,2023,59,Владимирская область,vladimirskaya-oblast,Центральный,56.3,39.38333,665
19859,19859,Кольчугино,52174,39410,,75 д 16 ч,12,0,1,2023,60,Владимирская область,vladimirskaya-oblast,Центральный,56.3,39.38333,665
19860,19860,Кольчугино,53416,39410,,22 д 5 ч,1,0,1,2024,61,Владимирская область,vladimirskaya-oblast,Центральный,56.3,39.38333,665
19861,19861,Кольчугино,56557,39410,,109 д 10 ч,2,0,1,2024,62,Владимирская область,vladimirskaya-oblast,Центральный,56.3,39.38333,665
19862,19862,Кольчугино,58236,39410,,112 д 17 ч,3,0,1,2024,63,Владимирская область,vladimirskaya-oblast,Центральный,56.3,39.38333,665
19863,19863,Кольчугино,57187,39410,,38 д 19 ч,4,0,1,2024,64,Владимирская область,vladimirskaya-oblast,Центральный,56.3,39.38333,665
19864,19864,Кольчугино,55928,39410,,41 д 15 ч,5,0,1,2024,65,Владимирская область,vladimirskaya-oblast,Центральный,56.3,39.38333,665
20020,20020,Конаково,77426,33560,,3 д,4,0,0,2022,40,Тверская область,tverskaya-oblast,Центральный,56.7,36.76667,898
20021,20021,Конаково,79545,33560,,36 д 1 ч,5,0,0,2022,41,Тверская область,tverskaya-oblast,Центральный,56.7,36.76667,898
20022,20022,Конаково,78348,33560,,34 д 22 ч,6,0,0,2022,42,Тверская область,tverskaya-oblast,Центральный,56.7,36.76667,898
20023,20023,Конаково,79259,33560,,85 д 8 ч,7,0,0,2022,43,Тверская область,tverskaya-oblast,Центральный,56.7,36.76667,898
20024,20024,Конаково,76212,33560,,90 д 17 ч,8,0,0,2022,44,Тверская область,tverskaya-oblast,Центральный,56.7,36.76667,898
20025,20025,Конаково,87002,33560,110743.0,67 д 15 ч,9,0,0,2022,45,Тверская область,tverskaya-oblast,Центральный,56.7,36.76667,898
20026,20026,Конаково,77810,33560,,91 д 16 ч,10,0,0,2022,46,Тверская область,tverskaya-oblast,Центральный,56.7,36.76667,898
20027,20027,Конаково,87382,33560,,133 д,11,0,0,2022,47,Тверская область,tverskaya-oblast,Центральный,56.7,36.76667,898
20028,20028,Конаково,87136,33560,,87 д 7 ч,12,0,0,2022,48,Тверская область,tverskaya-oblast,Центральный,56.7,36.76667,898
20029,20029,Конаково,90301,33560,,56 д 4 ч,1,0,0,2023,49,Тверская область,tverskaya-oblast,Центральный,56.7,36.76667,898
20030,20030,Конаково,90551,33560,,88 д 6 ч,2,0,0,2023,50,Тверская область,tverskaya-oblast,Центральный,56.7,36.76667,898
20031,20031,Конаково,86614,33560,,67 д 10 ч,3,0,0,2023,51,Тверская область,tverskaya-oblast,Центральный,56.7,36.76667,898
20032,20032,Конаково,89474,33560,,71 д 13 ч,4,0,0,2023,52,Тверская область,tverskaya-oblast,Центральный,56.7,36.76667,898
20033,20033,Конаково,87583,33560,,49 д 13 ч,5,0,0,2023,53,Тверская область,tverskaya-oblast,Центральный,56.7,36.76667,898
20034,20034,Конаково,93356,33560,,56 д 13 ч,6,0,0,2023,54,Тверская область,tverskaya-oblast,Центральный,56.7,36.76667,898
20035,20035,Конаково,90912,33560,,49 д 19 ч,7,0,0,2023,55,Тверская область,tverskaya-oblast,Центральный,56.7,36.76667,898
20036,20036,Конаково,90588,33560,,87 д 13 ч,8,0,0,2023,56,Тверская область,tverskaya-oblast,Центральный,56.7,36.76667,898
20037,20037,Конаково,93938,33560,,36 д 9 ч,9,0,0,2023,57,Тверская область,tverskaya-oblast,Центральный,56.7,36.76667,898
20038,20038,Конаково,94017,33560,,80 д 9 ч,10,0,0,2023,58,Тверская область,tverskaya-oblast,Центральный,56.7,36.76667,898
20039,20039,Конаково,93333,33560,,187 д 16 ч,11,0,0,2023,59,Тверская область,tverskaya-oblast,Центральный,56.7,36.76667,898
20040,20040,Конаково,91705,33560,,31 д 3 ч,12,0,1,2023,60,Тверская область,tverskaya-oblast,Центральный,56.7,36.76667,898
20041,20041,Конаково,98077,33560,,106 д 12 ч,1,0,1,2024,61,Тверская область,tverskaya-oblast,Центральный,56.7,36.76667,898
20042,20042,Конаково,99274,33560,,102 д 13 ч,2,0,1,2024,62,Тверская область,tverskaya-oblast,Центральный,56.7,36.76667,898
20043,20043,Конаково,100917,33560,,19 д 10 ч,3,0,1,2024,63,Тверская область,tverskaya-oblast,Центральный,56.7,36.76667,898
20044,20044,Конаково,98810,33560,,8 д 6 ч,4,0,1,2024,64,Тверская область,tverskaya-oblast,Центральный,56.7,36.76667,898
20045,20045,Конаково,93140,33560,,61 д 10 ч,5,0,1,2024,65,Тверская область,tverskaya-oblast,Центральный,56.7,36.76667,898
20225,20225,Копейск,47667,147806,,27 д 22 ч,4,0,0,2022,40,Челябинская область,chelyabinskaya-oblast,Уральский,55.1,61.61667,253
20226,20226,Копейск,45040,147806,,86 д 10 ч,5,0,0,2022,41,Челябинская область,chelyabinskaya-oblast,Уральский,55.1,61.61667,253
20227,20227,Копейск,43704,147806,,63 д 11 ч,6,0,0,2022,42,Челябинская область,chelyabinskaya-oblast,Уральский,55.1,61.61667,253
20228,20228,Копейск,43732,147806,,45 д 21 ч,7,0,0,2022,43,Челябинская область,chelyabinskaya-oblast,Уральский,55.1,61.61667,253
20229,20229,Копейск,45202,147806,58013.0,42 д 21 ч,8,0,0,2022,44,Челябинская область,chelyabinskaya-oblast,Уральский,55.1,61.61667,253
20230,20230,Копейск,46967,147806,,60 д 9 ч,9,0,0,2022,45,Челябинская область,chelyabinskaya-oblast,Уральский,55.1,61.61667,253
20231,20231,Копейск,45275,147806,57122.0,60 д,10,0,0,2022,46,Челябинская область,chelyabinskaya-oblast,Уральский,55.1,61.61667,253
20232,20232,Копейск,46147,147806,,51 д 3 ч,11,0,0,2022,47,Челябинская область,chelyabinskaya-oblast,Уральский,55.1,61.61667,253
20233,20233,Копейск,47955,147806,58013.0,57 д 21 ч,12,0,0,2022,48,Челябинская область,chelyabinskaya-oblast,Уральский,55.1,61.61667,253
20234,20234,Копейск,47292,147806,61182.0,80 д 16 ч,1,0,0,2023,49,Челябинская область,chelyabinskaya-oblast,Уральский,55.1,61.61667,253
20235,20235,Копейск,53016,147806,,43 д 15 ч,2,0,0,2023,50,Челябинская область,chelyabinskaya-oblast,Уральский,55.1,61.61667,253
20236,20236,Копейск,54140,147806,,57 д 14 ч,3,0,0,2023,51,Челябинская область,chelyabinskaya-oblast,Уральский,55.1,61.61667,253
20237,20237,Копейск,53134,147806,,47 д 11 ч,4,0,0,2023,52,Челябинская область,chelyabinskaya-oblast,Уральский,55.1,61.61667,253
20238,20238,Копейск,56379,147806,64999.0,40 д 20 ч,5,0,0,2023,53,Челябинская область,chelyabinskaya-oblast,Уральский,55.1,61.61667,253
20239,20239,Копейск,56230,147806,,52 д 16 ч,6,0,0,2023,54,Челябинская область,chelyabinskaya-oblast,Уральский,55.1,61.61667,253
20240,20240,Копейск,56998,147806,,48 д 21 ч,7,0,0,2023,55,Челябинская область,chelyabinskaya-oblast,Уральский,55.1,61.61667,253
20241,20241,Копейск,60612,147806,60450.0,37 д 15 ч,8,0,0,2023,56,Челябинская область,chelyabinskaya-oblast,Уральский,55.1,61.61667,253
20242,20242,Копейск,61796,147806,62724.0,43 д 22 ч,9,0,0,2023,57,Челябинская область,chelyabinskaya-oblast,Уральский,55.1,61.61667,253
20243,20243,Копейск,65706,147806,,52 д 14 ч,10,0,0,2023,58,Челябинская область,chelyabinskaya-oblast,Уральский,55.1,61.61667,253
20244,20244,Копейск,69858,147806,61722.0,44 д 21 ч,11,0,0,2023,59,Челябинская область,chelyabinskaya-oblast,Уральский,55.1,61.61667,253
20245,20245,Копейск,68557,147806,,41 д 10 ч,12,0,1,2023,60,Челябинская область,chelyabinskaya-oblast,Уральский,55.1,61.61667,253
20246,20246,Копейск,71504,147806,,47 д 21 ч,1,0,1,2024,61,Челябинская область,chelyabinskaya-oblast,Уральский,55.1,61.61667,253
20247,20247,Копейск,73487,147806,,28 д 7 ч,2,0,1,2024,62,Челябинская область,chelyabinskaya-oblast,Уральский,55.1,61.61667,253
20248,20248,Копейск,75667,147806,,36 д 4 ч,3,0,1,2024,63,Челябинская область,chelyabinskaya-oblast,Уральский,55.1,61.61667,253
20249,20249,Копейск,74444,147806,,36 д 23 ч,4,0,1,2024,64,Челябинская область,chelyabinskaya-oblast,Уральский,55.1,61.61667,253
20250,20250,Копейск,77144,147806,,63 д 3 ч,5,0,1,2024,65,Челябинская область,chelyabinskaya-oblast,Уральский,55.1,61.61667,253
20283,20283,Кораблино,16794,10334,,,4,0,0,2022,40,Рязанская область,ryazanskaya-oblast,Центральный,53.91667,40.01667,18
20284,20284,Кораблино,22385,10334,,,5,0,0,2022,41,Рязанская область,ryazanskaya-oblast,Центральный,53.91667,40.01667,18
20285,20285,Кораблино,18478,10334,,6 д 23 ч,6,0,0,2022,42,Рязанская область,ryazanskaya-oblast,Центральный,53.91667,40.01667,18
20286,20286,Кораблино,26374,10334,,,7,0,0,2022,43,Рязанская область,ryazanskaya-oblast,Центральный,53.91667,40.01667,18
20287,20287,Кораблино,15323,10334,,,8,0,0,2022,44,Рязанская область,ryazanskaya-oblast,Центральный,53.91667,40.01667,18
20288,20288,Кораблино,23438,10334,,36 д 6 ч,9,0,0,2022,45,Рязанская область,ryazanskaya-oblast,Центральный,53.91667,40.01667,18
20289,20289,Кораблино,15565,10334,,,10,0,0,2022,46,Рязанская область,ryazanskaya-oblast,Центральный,53.91667,40.01667,18
20290,20290,Кораблино,15977,10334,,,11,0,0,2022,47,Рязанская область,ryazanskaya-oblast,Центральный,53.91667,40.01667,18
20291,20291,Кораблино,16331,10334,,,12,0,0,2022,48,Рязанская область,ryazanskaya-oblast,Центральный,53.91667,40.01667,18
20292,20292,Кораблино,15871,10334,,,1,0,0,2023,49,Рязанская область,ryazanskaya-oblast,Центральный,53.91667,40.01667,18
20293,20293,Кораблино,24655,10334,,48 д 23 ч,2,0,0,2023,50,Рязанская область,ryazanskaya-oblast,Центральный,53.91667,40.01667,18
20294,20294,Кораблино,23390,10334,,68 д 4 ч,3,0,0,2023,51,Рязанская область,ryazanskaya-oblast,Центральный,53.91667,40.01667,18
20295,20295,Кораблино,15498,10334,,,4,0,0,2023,52,Рязанская область,ryazanskaya-oblast,Центральный,53.91667,40.01667,18
20296,20296,Кораблино,29601,10334,,,5,0,0,2023,53,Рязанская область,ryazanskaya-oblast,Центральный,53.91667,40.01667,18
20297,20297,Кораблино,22093,10334,,,6,0,0,2023,54,Рязанская область,ryazanskaya-oblast,Центральный,53.91667,40.01667,18
20298,20298,Кораблино,24233,10334,,8 д 22 ч,7,0,0,2023,55,Рязанская область,ryazanskaya-oblast,Центральный,53.91667,40.01667,18
20299,20299,Кораблино,18644,10334,,,8,0,0,2023,56,Рязанская область,ryazanskaya-oblast,Центральный,53.91667,40.01667,18
20300,20300,Кораблино,24779,10334,,177 д 10 ч,9,0,0,2023,57,Рязанская область,ryazanskaya-oblast,Центральный,53.91667,40.01667,18
20301,20301,Кораблино,41463,10334,,9 д 3 ч,10,0,0,2023,58,Рязанская область,ryazanskaya-oblast,Центральный,53.91667,40.01667,18
20302,20302,Кораблино,25743,10334,,10 д,11,0,0,2023,59,Рязанская область,ryazanskaya-oblast,Центральный,53.91667,40.01667,18
20303,20303,Кораблино,23449,10334,,,12,0,1,2023,60,Рязанская область,ryazanskaya-oblast,Центральный,53.91667,40.01667,18
20304,20304,Кораблино,35971,10334,,,1,0,1,2024,61,Рязанская область,ryazanskaya-oblast,Центральный,53.91667,40.01667,18
20305,20305,Кораблино,29268,10334,,105 д 6 ч,2,0,1,2024,62,Рязанская область,ryazanskaya-oblast,Центральный,53.91667,40.01667,18
20306,20306,Кораблино,25141,10334,,,3,0,1,2024,63,Рязанская область,ryazanskaya-oblast,Центральный,53.91667,40.01667,18
20307,20307,Кораблино,26282,10334,,60 д 23 ч,4,0,1,2024,64,Рязанская область,ryazanskaya-oblast,Центральный,53.91667,40.01667,18
20308,20308,Кораблино,34247,10334,,7 д 22 ч,5,0,1,2024,65,Рязанская область,ryazanskaya-oblast,Центральный,53.91667,40.01667,18
20339,20339,Кореновск,72128,41826,,,4,0,0,2022,40,Краснодарский край,krasnodarskiy-kray,Южный,45.46667,39.45,337
20340,20340,Кореновск,54762,41826,,,5,0,0,2022,41,Краснодарский край,krasnodarskiy-kray,Южный,45.46667,39.45,337
20341,20341,Кореновск,67391,41826,,,6,0,0,2022,42,Краснодарский край,krasnodarskiy-kray,Южный,45.46667,39.45,337
20342,20342,Кореновск,64196,41826,,,7,0,0,2022,43,Краснодарский край,krasnodarskiy-kray,Южный,45.46667,39.45,337
20343,20343,Кореновск,60870,41826,,19 д 18 ч,8,0,0,2022,44,Краснодарский край,krasnodarskiy-kray,Южный,45.46667,39.45,337
20344,20344,Кореновск,60606,41826,,7 д 14 ч,9,0,0,2022,45,Краснодарский край,krasnodarskiy-kray,Южный,45.46667,39.45,337
20345,20345,Кореновск,56774,41826,,,10,0,0,2022,46,Краснодарский край,krasnodarskiy-kray,Южный,45.46667,39.45,337
20346,20346,Кореновск,66374,41826,,91 д 4 ч,11,0,0,2022,47,Краснодарский край,krasnodarskiy-kray,Южный,45.46667,39.45,337
20347,20347,Кореновск,66071,41826,,,12,0,0,2022,48,Краснодарский край,krasnodarskiy-kray,Южный,45.46667,39.45,337
20348,20348,Кореновск,64853,41826,,6 д 19 ч,1,0,0,2023,49,Краснодарский край,krasnodarskiy-kray,Южный,45.46667,39.45,337
20349,20349,Кореновск,81296,41826,,,2,0,0,2023,50,Краснодарский край,krasnodarskiy-kray,Южный,45.46667,39.45,337
20350,20350,Кореновск,71591,41826,,14 д 14 ч,3,0,0,2023,51,Краснодарский край,krasnodarskiy-kray,Южный,45.46667,39.45,337
20351,20351,Кореновск,70863,41826,,2 д 6 ч,4,0,0,2023,52,Краснодарский край,krasnodarskiy-kray,Южный,45.46667,39.45,337
20352,20352,Кореновск,75186,41826,,2 д 18 ч,5,0,0,2023,53,Краснодарский край,krasnodarskiy-kray,Южный,45.46667,39.45,337
20353,20353,Кореновск,82000,41826,,,6,0,0,2023,54,Краснодарский край,krasnodarskiy-kray,Южный,45.46667,39.45,337
20354,20354,Кореновск,73566,41826,,,7,0,0,2023,55,Краснодарский край,krasnodarskiy-kray,Южный,45.46667,39.45,337
20355,20355,Кореновск,72858,41826,,8 д 22 ч,8,0,0,2023,56,Краснодарский край,krasnodarskiy-kray,Южный,45.46667,39.45,337
20356,20356,Кореновск,85249,41826,,25 д 16 ч,9,0,0,2023,57,Краснодарский край,krasnodarskiy-kray,Южный,45.46667,39.45,337
20357,20357,Кореновск,80714,41826,,57 д 17 ч,10,0,0,2023,58,Краснодарский край,krasnodarskiy-kray,Южный,45.46667,39.45,337
20358,20358,Кореновск,86207,41826,,137 д 19 ч,11,0,0,2023,59,Краснодарский край,krasnodarskiy-kray,Южный,45.46667,39.45,337
20359,20359,Кореновск,83333,41826,,,12,0,1,2023,60,Краснодарский край,krasnodarskiy-kray,Южный,45.46667,39.45,337
20360,20360,Кореновск,92697,41826,,16 д 6 ч,1,0,1,2024,61,Краснодарский край,krasnodarskiy-kray,Южный,45.46667,39.45,337
20361,20361,Кореновск,77156,41826,,7 д 22 ч,2,0,1,2024,62,Краснодарский край,krasnodarskiy-kray,Южный,45.46667,39.45,337
20362,20362,Кореновск,100000,41826,,,3,0,1,2024,63,Краснодарский край,krasnodarskiy-kray,Южный,45.46667,39.45,337
20363,20363,Кореновск,85603,41826,,,4,0,1,2024,64,Краснодарский край,krasnodarskiy-kray,Южный,45.46667,39.45,337
20364,20364,Кореновск,91530,41826,,,5,0,1,2024,65,Краснодарский край,krasnodarskiy-kray,Южный,45.46667,39.45,337
20404,20404,Коркино,29848,37224,,38 д 3 ч,4,0,0,2022,40,Челябинская область,chelyabinskaya-oblast,Уральский,54.88333,61.4,462
20405,20405,Коркино,31960,37224,,62 д 4 ч,5,0,0,2022,41,Челябинская область,chelyabinskaya-oblast,Уральский,54.88333,61.4,462
20406,20406,Коркино,29904,37224,,34 д,6,0,0,2022,42,Челябинская область,chelyabinskaya-oblast,Уральский,54.88333,61.4,462
20407,20407,Коркино,30000,37224,,53 д 21 ч,7,0,0,2022,43,Челябинская область,chelyabinskaya-oblast,Уральский,54.88333,61.4,462
20408,20408,Коркино,32426,37224,,29 д 11 ч,8,0,0,2022,44,Челябинская область,chelyabinskaya-oblast,Уральский,54.88333,61.4,462
20409,20409,Коркино,31042,37224,,70 д 1 ч,9,0,0,2022,45,Челябинская область,chelyabinskaya-oblast,Уральский,54.88333,61.4,462
20410,20410,Коркино,31674,37224,,53 д 22 ч,10,0,0,2022,46,Челябинская область,chelyabinskaya-oblast,Уральский,54.88333,61.4,462
